date,II,V5,SpO2,Art,BP,ETCO2
22945,0.500000,0.500000,4.792229,0.146561,5.133950,33.281250
22946,1.400000,1.400000,4.743722,0.740236,5.114084,33.312500
22947,1.600000,1.600000,4.684635,2.500000,5.094217,33.343750
22948,1.650000,1.650000,4.613037,4.259764,5.074350,33.375000
22949,0.700000,0.700000,4.526826,4.853439,5.054483,33.406250
22950,0.200000,0.200000,4.423807,4.995445,5.034617,33.437500
22951,0.000000,0.000000,4.301818,4.973899,5.030137,33.468750
22952,0.000000,0.000000,4.158913,4.853439,5.025657,33.500000
22953,0.000000,0.000000,3.993600,4.259764,5.021178,33.531250
22954,0.000000,0.000000,3.805130,2.915061,5.016698,33.562500
22955,0.000000,0.000000,3.593794,2.894892,5.012219,33.593750
22956,0.000000,0.000000,3.361177,2.870147,5.007739,33.625000
22957,0.000000,0.000000,3.110314,2.839898,5.006737,33.656250
22958,0.000000,0.000000,2.845663,2.803087,5.005735,33.687500
22959,0.000000,0.000000,2.572871,2.758531,5.004733,33.718750
22960,0.000000,0.000000,2.298331,2.704955,5.003731,33.750000
22961,0.000000,0.000000,2.028601,2.641039,5.002729,33.781250
22962,0.000000,0.000000,1.769789,2.565501,5.001728,33.812500
22963,0.000000,0.000000,1.527029,2.477213,5.001504,33.677647
22964,0.000000,0.000000,1.304123,2.375353,5.001280,33.542795
22965,0.000000,0.000000,1.103418,2.259579,5.001057,33.407942
22966,0.000000,0.000000,0.925864,2.130204,5.000833,33.273089
22967,0.000000,0.000000,0.771225,1.988345,5.000609,33.138237
22968,0.000000,0.000000,0.638368,1.835991,5.000385,33.003384
22969,0.000000,0.000000,0.525553,1.675972,5.000336,32.330553
22970,0.000000,0.000000,0.430707,1.511785,5.000286,31.657721
22971,0.000000,0.000000,0.351632,1.347316,5.000236,30.984890
22972,0.000000,0.000000,0.286165,1.186475,5.000186,30.312058
22973,0.000000,0.000000,0.232278,1.032835,5.000136,29.639227
22974,0.000000,0.000000,0.188134,0.889334,5.000086,28.966395
22975,0.000000,0.000000,0.152111,0.758088,5.000075,26.971996
22976,0.000000,0.000000,0.000792,0.640334,5.000064,24.977597
22977,0.000000,0.000000,0.004555,0.536494,5.000053,22.983198
22978,0.450000,0.450000,0.026101,0.446308,5.000041,20.988798
22979,0.600000,0.600000,0.146561,0.369012,5.000030,18.994399
22980,0.450000,0.450000,0.740236,0.303512,5.000019,17.000000
22981,0.000000,0.000000,2.500000,0.248539,5.000017,15.005601
22982,0.000000,0.000000,4.259764,0.202775,5.000014,13.011202
22983,-0.700000,-0.700000,4.853439,0.164932,5.000012,11.016802
22984,5.000000,5.000000,4.973899,0.133814,5.000009,9.022403
22985,-1.500000,-1.500000,4.995445,0.108343,5.000007,7.028004
22986,0.000000,0.000000,4.864179,0.026101,5.000004,5.033605
22987,0.000000,0.000000,4.831880,0.146561,5.000004,4.360773
22988,0.500000,0.500000,4.792229,0.740236,5.000003,3.687942
22989,1.400000,1.400000,4.743722,2.500000,5.000003,3.015110
22990,1.600000,1.600000,4.684635,4.259764,5.000002,2.342279
22991,1.650000,1.650000,4.613037,4.853439,5.000002,1.669447
22992,0.700000,0.700000,4.526826,4.995445,5.000001,0.996616
22993,0.200000,0.200000,4.423807,4.973899,5.000001,0.860094
22994,0.000000,0.000000,4.301818,4.853439,5.000001,0.723572
22995,0.000000,0.000000,4.158913,4.259764,5.000001,0.587050
22996,0.000000,0.000000,3.993600,2.915061,5.000000,0.450528
22997,0.000000,0.000000,3.805130,2.894892,5.000000,0.314006
22998,0.000000,0.000000,3.593794,2.870147,5.000000,0.177484
22999,0.000000,0.000000,3.361177,2.839898,5.000000,0.153066
23000,0.000000,0.000000,3.110314,2.803087,5.000000,0.128648
23001,0.000000,0.000000,2.845663,2.758531,5.000000,0.104230
23002,0.000000,0.000000,2.572871,2.704955,5.000000,0.079812
23003,0.000000,0.000000,2.298331,2.641039,5.000000,0.055394
23004,0.000000,0.000000,2.028601,2.565501,5.000000,0.030976
23005,0.000000,0.000000,1.769789,2.477213,5.000000,0.026711
23006,0.000000,0.000000,1.527029,2.375353,5.000000,0.022446
23007,0.000000,0.000000,1.304123,2.259579,5.000000,0.018181
23008,0.000000,0.000000,1.103418,2.130204,5.000000,0.013916
23009,0.000000,0.000000,0.925864,1.988345,5.000000,0.009652
23010,0.000000,0.000000,0.771225,1.835991,5.000000,0.005387
23011,0.000000,0.000000,0.638368,1.675972,5.000000,0.004645
23012,0.000000,0.000000,0.525553,1.511785,5.000000,0.003903
23013,0.000000,0.000000,0.430707,1.347316,5.000000,0.003162
23014,0.000000,0.000000,0.351632,1.186475,5.000000,0.002420
23015,0.000000,0.000000,0.286165,1.032835,5.000000,0.001678
23016,0.000000,0.000000,0.232278,0.889334,5.000000,0.000936
23017,0.000000,0.000000,0.188134,0.758088,5.000000,0.000807
23018,0.000000,0.000000,0.152111,0.640334,5.000000,0.000678
23019,0.000000,0.000000,0.000792,0.536494,5.000000,0.000549
23020,0.000000,0.000000,0.004555,0.446308,5.000000,0.000421
23021,0.450000,0.450000,0.026101,0.369012,5.000000,0.000292
23022,0.600000,0.600000,0.146561,0.303512,5.000000,0.000163
23023,0.450000,0.450000,0.740236,0.248539,5.000000,0.000140
23024,0.000000,0.000000,2.500000,0.202775,5.000000,0.000118
23025,0.000000,0.000000,4.259764,0.164932,5.000000,0.000095
23026,-0.700000,-0.700000,4.853439,0.133814,5.000000,0.000073
23027,5.000000,5.000000,4.973899,0.108343,5.000000,0.000051
23028,-1.500000,-1.500000,4.995445,0.026101,5.000000,0.000028
23029,0.000000,0.000000,4.864179,0.146561,5.000000,0.000024
23030,0.000000,0.000000,4.831880,0.740236,5.000000,0.000020
23031,0.500000,0.500000,4.792229,2.500000,5.000000,0.000017
23032,1.400000,1.400000,4.743722,4.259764,5.000000,0.000013
23033,1.600000,1.600000,4.684635,4.853439,5.000000,0.000009
23034,1.650000,1.650000,4.613037,4.995445,5.000000,0.000005
23035,0.700000,0.700000,4.526826,4.973899,5.000000,0.000004
23036,0.200000,0.200000,4.423807,4.853439,5.000000,0.000004
23037,0.000000,0.000000,4.301818,4.259764,5.000000,0.000003
23038,0.000000,0.000000,4.158913,2.915061,5.000000,0.000002
23039,0.000000,0.000000,3.993600,2.894892,5.000000,0.000002
23040,0.000000,0.000000,3.805130,2.870147,5.000000,0.000001
23041,0.000000,0.000000,3.593794,2.839898,5.000000,0.000001
23042,0.000000,0.000000,3.361177,2.803087,5.000000,0.000001
23043,0.000000,0.000000,3.110314,2.758531,5.000000,0.000001
23044,0.000000,0.000000,2.845663,2.704955,5.000000,0.000000
23045,0.000000,0.000000,2.572871,2.641039,5.000000,0.000000
23046,0.000000,0.000000,2.298331,2.565501,5.000000,0.000000
23047,0.000000,0.000000,2.028601,2.477213,5.000000,0.000000
23048,0.000000,0.000000,1.769789,2.375353,5.000000,0.000000
23049,0.000000,0.000000,1.527029,2.259579,5.000000,0.000000
23050,0.000000,0.000000,1.304123,2.130204,5.000000,0.000000
23051,0.000000,0.000000,1.103418,1.988345,5.000000,0.000000
23052,0.000000,0.000000,0.925864,1.835991,5.000000,0.000000
23053,0.000000,0.000000,0.771225,1.675972,5.000000,0.000000
23054,0.000000,0.000000,0.638368,1.511785,5.000000,0.000000
23055,0.000000,0.000000,0.525553,1.347316,5.000000,0.000000
23056,0.000000,0.000000,0.430707,1.186475,5.000000,0.000000
23057,0.000000,0.000000,0.351632,1.032835,5.000000,0.000000
23058,0.000000,0.000000,0.286165,0.889334,5.000000,0.000000
23059,0.000000,0.000000,0.232278,0.758088,5.000000,0.000000
23060,0.000000,0.000000,0.188134,0.640334,5.000000,0.000000
23061,0.000000,0.000000,0.152111,0.536494,5.000000,0.000000
23062,0.000000,0.000000,0.000792,0.446308,5.000000,0.000000
23063,0.000000,0.000000,0.004555,0.369012,5.000000,0.000000
23064,0.450000,0.450000,0.026101,0.303512,5.000000,0.000000
23065,0.600000,0.600000,0.146561,0.248539,5.000000,0.000000
23066,0.450000,0.450000,0.740236,0.202775,5.000000,0.000000
23067,0.000000,0.000000,2.500000,0.164932,5.000000,0.000000
23068,0.000000,0.000000,4.259764,0.133814,5.000000,0.000000
23069,-0.700000,-0.700000,4.853439,0.108343,5.000000,0.000000
23070,5.000000,5.000000,4.973899,0.026101,5.000000,0.000000
23071,-1.500000,-1.500000,4.995445,0.146561,5.000000,0.000000
23072,0.000000,0.000000,4.864179,0.740236,5.000000,0.000000
23073,0.000000,0.000000,4.831880,2.500000,5.000000,0.000000
23074,0.500000,0.500000,4.792229,4.259764,5.000000,0.000000
23075,1.400000,1.400000,4.743722,4.853439,5.000000,0.000000
23076,1.600000,1.600000,4.684635,4.995445,5.000000,0.000000
23077,1.650000,1.650000,4.613037,4.973899,5.000000,0.000000
23078,0.700000,0.700000,4.526826,4.853439,5.000000,0.000000
23079,0.200000,0.200000,4.423807,4.259764,5.000000,0.000000
23080,0.000000,0.000000,4.301818,2.915061,5.000000,0.000000
23081,0.000000,0.000000,4.158913,2.894892,5.000000,0.000000
23082,0.000000,0.000000,3.993600,2.870147,5.000000,0.000000
23083,0.000000,0.000000,3.805130,2.839898,5.000000,0.000000
23084,0.000000,0.000000,3.593794,2.803087,5.000000,0.000000
23085,0.000000,0.000000,3.361177,2.758531,5.000000,0.000000
23086,0.000000,0.000000,3.110314,2.704955,5.000000,0.000000
23087,0.000000,0.000000,2.845663,2.641039,5.000000,0.000000
23088,0.000000,0.000000,2.572871,2.565501,5.000000,0.000000
23089,0.000000,0.000000,2.298331,2.477213,5.000000,0.000000
23090,0.000000,0.000000,2.028601,2.375353,5.000000,0.000000
23091,0.000000,0.000000,1.769789,2.259579,5.000000,0.000000
23092,0.000000,0.000000,1.527029,2.130204,5.000000,0.000000
23093,0.000000,0.000000,1.304123,1.988345,5.000000,0.000000
23094,0.000000,0.000000,1.103418,1.835991,5.000000,0.000000
23095,0.000000,0.000000,0.925864,1.675972,5.025636,0.012775
23096,0.000000,0.000000,0.771225,1.511785,5.051272,0.025550
23097,0.000000,0.000000,0.638368,1.347316,5.076909,0.038326
23098,0.000000,0.000000,0.525553,1.186475,5.102545,0.051101
23099,0.000000,0.000000,0.430707,1.032835,5.128181,0.063876
23100,0.000000,0.000000,0.351632,0.889334,5.153817,0.076651
23101,0.000000,0.000000,0.286165,0.758088,5.238841,0.098456
23102,0.000000,0.000000,0.232278,0.640334,5.323866,0.120260
23103,0.000000,0.000000,0.188134,0.536494,5.408890,0.142065
23104,0.000000,0.000000,0.152111,0.446308,5.493914,0.163869
23105,0.000000,0.000000,0.000792,0.369012,5.578938,0.185674
23106,0.000000,0.000000,0.004555,0.303512,5.663962,0.207478
23107,0.450000,0.450000,0.026101,0.248539,5.978961,0.265827
23108,0.600000,0.600000,0.146561,0.202775,6.293961,0.324176
23109,0.450000,0.450000,0.740236,0.164932,6.608960,0.382525
23110,0.000000,0.000000,2.500000,0.133814,6.923959,0.440874
23111,0.000000,0.000000,4.259764,0.108343,7.238958,0.499223
23112,-0.700000,-0.700000,4.853439,0.026101,7.553957,0.557573
23113,5.000000,5.000000,4.973899,0.146561,8.294964,0.709677
23114,-1.500000,-1.500000,4.995445,0.740236,9.035972,0.861782
23115,0.000000,0.000000,4.864179,2.500000,9.776979,1.013887
23116,0.000000,0.000000,4.831880,4.259764,10.517986,1.165992
23117,0.500000,0.500000,4.792229,4.853439,11.258993,1.318097
23118,1.400000,1.400000,4.743722,4.995445,12.000000,1.470202
23119,1.600000,1.600000,4.684635,4.973899,12.741007,1.841050
23120,1.650000,1.650000,4.613037,4.853439,13.482014,2.211898
23121,0.700000,0.700000,4.526826,4.259764,14.223021,2.582746
23122,0.200000,0.200000,4.423807,2.915061,14.964028,2.953594
23123,0.000000,0.000000,4.301818,2.894892,15.705036,3.324442
23124,0.000000,0.000000,4.158913,2.870147,16.446043,3.695291
23125,0.000000,0.000000,3.993600,2.839898,16.761042,4.468939
23126,0.000000,0.000000,3.805130,2.803087,17.076041,5.242588
23127,0.000000,0.000000,3.593794,2.758531,17.391040,6.016237
23128,0.000000,0.000000,3.361177,2.704955,17.706039,6.789886
23129,0.000000,0.000000,3.110314,2.641039,18.021039,7.563535
23130,0.000000,0.000000,2.845663,2.565501,18.336038,8.337184
23131,0.000000,0.000000,2.572871,2.477213,18.421062,9.530987
23132,0.000000,0.000000,2.298331,2.375353,18.506086,10.724789
23133,0.000000,0.000000,2.028601,2.259579,18.591110,11.918592
23134,0.000000,0.000000,1.769789,2.130204,18.676134,13.112395
23135,0.000000,0.000000,1.527029,1.988345,18.761159,14.306197
23136,0.000000,0.000000,1.304123,1.835991,18.846183,15.500000
23137,0.000000,0.000000,1.103418,1.675972,18.866050,16.693803
23138,0.000000,0.000000,0.925864,1.511785,18.885916,17.887605
23139,0.000000,0.000000,0.771225,1.347316,18.905783,19.081408
23140,0.000000,0.000000,0.638368,1.186475,18.925650,20.275211
23141,0.000000,0.000000,0.525553,1.032835,18.945517,21.469013
23142,0.000000,0.000000,0.430707,0.889334,18.965383,22.662816
23143,0.000000,0.000000,0.351632,0.758088,18.969863,23.436465
23144,0.000000,0.000000,0.286165,0.640334,18.974343,24.210114
23145,0.000000,0.000000,0.232278,0.536494,18.978822,24.983763
23146,0.000000,0.000000,0.188134,0.446308,18.983302,25.757412
23147,0.000000,0.000000,0.152111,0.369012,18.987781,26.531061
23148,0.000000,0.000000,0.000792,0.303512,18.992261,27.304709
23149,0.000000,0.000000,0.004555,0.248539,18.993263,27.675558
23150,0.450000,0.450000,0.026101,0.202775,18.994265,28.046406
23151,0.600000,0.600000,0.146561,0.164932,18.995267,28.417254
23152,0.450000,0.450000,0.740236,0.133814,18.996269,28.788102
23153,0.000000,0.000000,2.500000,0.108343,18.997271,29.158950
23154,0.000000,0.000000,4.259764,0.026101,18.998272,29.529798
23155,-0.700000,-0.700000,4.853439,0.146561,18.998496,29.681903
23156,5.000000,5.000000,4.973899,0.740236,18.998720,29.834008
23157,-1.500000,-1.500000,4.995445,2.500000,18.998943,29.986113
23158,0.000000,0.000000,4.864179,4.259764,18.999167,30.138218
23159,0.000000,0.000000,4.831880,4.853439,18.999391,30.290323
23160,0.500000,0.500000,4.792229,4.995445,18.999615,30.442427
23161,1.400000,1.400000,4.743722,4.973899,18.999664,30.500777
23162,1.600000,1.600000,4.684635,4.853439,18.999714,30.559126
23163,1.650000,1.650000,4.613037,4.259764,18.999764,30.617475
23164,0.700000,0.700000,4.526826,2.915061,18.999814,30.675824
23165,0.200000,0.200000,4.423807,2.894892,18.999864,30.734173
23166,0.000000,0.000000,4.301818,2.870147,18.999914,30.792522
23167,0.000000,0.000000,4.158913,2.839898,18.999928,30.827101
23168,0.000000,0.000000,3.993600,2.803087,18.999943,30.861681
23169,0.000000,0.000000,3.805130,2.758531,18.999957,30.896261
23170,0.000000,0.000000,3.593794,2.704955,18.999971,30.930841
23171,0.000000,0.000000,3.361177,2.641039,18.999986,30.965420
23172,0.000000,0.000000,3.110314,2.565501,19.000000,31.000000
23173,0.000000,0.000000,2.845663,2.477213,19.000000,31.031250
23174,0.000000,0.000000,2.572871,2.375353,19.000000,31.062500
23175,0.000000,0.000000,2.298331,2.259579,19.000000,31.093750
23176,0.000000,0.000000,2.028601,2.130204,19.000000,31.125000
23177,0.000000,0.000000,1.769789,1.988345,19.000000,31.156250
23178,0.000000,0.000000,1.527029,1.835991,19.000000,31.187500
23179,0.000000,0.000000,1.304123,1.675972,19.000000,31.218750
23180,0.000000,0.000000,1.103418,1.511785,19.000000,31.250000
23181,0.000000,0.000000,0.925864,1.347316,19.000000,31.281250
23182,0.000000,0.000000,0.771225,1.186475,19.000000,31.312500
23183,0.000000,0.000000,0.638368,1.032835,19.000000,31.343750
23184,0.000000,0.000000,0.525553,0.889334,19.000000,31.375000
23185,0.000000,0.000000,0.430707,0.758088,19.000000,31.406250
23186,0.000000,0.000000,0.351632,0.640334,19.000000,31.437500
23187,0.000000,0.000000,0.286165,0.536494,19.000000,31.468750
23188,0.000000,0.000000,0.232278,0.446308,19.000000,31.500000
23189,0.000000,0.000000,0.188134,0.369012,19.000000,31.531250
23190,0.000000,0.000000,0.152111,0.303512,19.000000,31.562500
23191,0.000000,0.000000,0.000792,0.248539,19.000000,31.593750
23192,0.000000,0.000000,0.004555,0.202775,19.000000,31.625000
23193,0.450000,0.450000,0.026101,0.164932,19.000000,31.656250
23194,0.600000,0.600000,0.146561,0.133814,19.000000,31.687500
23195,0.450000,0.450000,0.740236,0.108343,19.000000,31.718750
23196,0.000000,0.000000,2.500000,0.026101,19.000000,31.750000
23197,0.000000,0.000000,4.259764,0.146561,19.000000,31.781250
23198,-0.700000,-0.700000,4.853439,0.740236,19.000000,31.812500
23199,5.000000,5.000000,4.973899,2.500000,19.000000,31.843750
23200,-1.500000,-1.500000,4.995445,4.259764,19.000000,31.875000
23201,0.000000,0.000000,4.864179,4.853439,19.000000,31.906250
23202,0.000000,0.000000,4.831880,4.995445,19.000000,31.937500
23203,0.500000,0.500000,4.792229,4.973899,18.974364,31.968750
23204,1.400000,1.400000,4.743722,4.853439,18.948728,32.000000
23205,1.600000,1.600000,4.684635,4.259764,18.923091,32.031250
23206,1.650000,1.650000,4.613037,2.915061,18.897455,32.062500
23207,0.700000,0.700000,4.526826,2.894892,18.871819,32.093750
23208,0.200000,0.200000,4.423807,2.870147,18.846183,32.125000
23209,0.000000,0.000000,4.301818,2.839898,18.761159,32.156250
23210,0.000000,0.000000,4.158913,2.803087,18.676134,32.187500
23211,0.000000,0.000000,3.993600,2.758531,18.591110,32.218750
23212,0.000000,0.000000,3.805130,2.704955,18.506086,32.250000
23213,0.000000,0.000000,3.593794,2.641039,18.421062,32.281250
23214,0.000000,0.000000,3.361177,2.565501,18.336038,32.312500
23215,0.000000,0.000000,3.110314,2.477213,18.021039,32.343750
23216,0.000000,0.000000,2.845663,2.375353,17.706039,32.375000
23217,0.000000,0.000000,2.572871,2.259579,17.391040,32.406250
23218,0.000000,0.000000,2.298331,2.130204,17.076041,32.437500
23219,0.000000,0.000000,2.028601,1.988345,16.761042,32.468750
23220,0.000000,0.000000,1.769789,1.835991,16.446043,32.500000
23221,0.000000,0.000000,1.527029,1.675972,15.705036,32.531250
23222,0.000000,0.000000,1.304123,1.511785,14.964028,32.562500
23223,0.000000,0.000000,1.103418,1.347316,14.223021,32.593750
23224,0.000000,0.000000,0.925864,1.186475,13.482014,32.625000
23225,0.000000,0.000000,0.771225,1.032835,12.741007,32.656250
23226,0.000000,0.000000,0.638368,0.889334,12.000000,32.687500
23227,0.000000,0.000000,0.525553,0.758088,11.258993,32.718750
23228,0.000000,0.000000,0.430707,0.640334,10.517986,32.750000
23229,0.000000,0.000000,0.351632,0.536494,9.776979,32.781250
23230,0.000000,0.000000,0.286165,0.446308,9.035972,32.812500
23231,0.000000,0.000000,0.232278,0.369012,8.294964,32.843750
23232,0.000000,0.000000,0.188134,0.303512,7.553957,32.875000
23233,0.000000,0.000000,0.152111,0.248539,7.238958,32.906250
23234,0.000000,0.000000,0.000792,0.202775,6.923959,32.937500
23235,0.000000,0.000000,0.004555,0.164932,6.608960,32.968750
23236,0.450000,0.450000,0.026101,0.133814,6.293961,33.000000
23237,0.600000,0.600000,0.146561,0.108343,5.978961,33.031250
23238,0.450000,0.450000,0.740236,0.026101,5.663962,33.062500
23239,0.000000,0.000000,2.500000,0.146561,5.578938,33.093750
23240,0.000000,0.000000,4.259764,0.740236,5.493914,33.125000
23241,-0.700000,-0.700000,4.853439,2.500000,5.408890,33.156250
23242,5.000000,5.000000,4.973899,4.259764,5.323866,33.187500
23243,-1.500000,-1.500000,4.995445,4.853439,5.238841,33.218750
23244,0.000000,0.000000,4.864179,4.995445,5.153817,33.250000
23245,0.000000,0.000000,4.831880,4.973899,5.133950,33.281250
23246,0.500000,0.500000,4.792229,4.853439,5.114084,33.312500
23247,1.400000,1.400000,4.743722,4.259764,5.094217,33.343750
23248,1.600000,1.600000,4.684635,2.915061,5.074350,33.375000
23249,1.650000,1.650000,4.613037,2.894892,5.054483,33.406250
23250,0.700000,0.700000,4.526826,2.870147,5.034617,33.437500
23251,0.200000,0.200000,4.423807,2.839898,5.030137,33.468750
23252,0.000000,0.000000,4.301818,2.803087,5.025657,33.500000
23253,0.000000,0.000000,4.158913,2.758531,5.021178,33.531250
23254,0.000000,0.000000,3.993600,2.704955,5.016698,33.562500
23255,0.000000,0.000000,3.805130,2.641039,5.012219,33.593750
23256,0.000000,0.000000,3.593794,2.565501,5.007739,33.625000
23257,0.000000,0.000000,3.361177,2.477213,5.006737,33.656250
23258,0.000000,0.000000,3.110314,2.375353,5.005735,33.687500
23259,0.000000,0.000000,2.845663,2.259579,5.004733,33.718750
