date,II,V5,SpO2,Art,BP,ETCO2,QRS,ST,QT,PR,SystBP,DiasBP,MAP
34226,0,0,4.028221,2.903907,17.938615,5.58082,0.08,0.145,0.35,0.16,116,77,90
34227,0,0,3.844359,2.881197,18.276115,6.404382,0.08,0.145,0.35,0.16,116,77,90
34228,0,0,3.637476,2.853391,18.613614,7.227943,0.08,0.145,0.35,0.16,116,77,90
34229,0,0,3.408886,2.819485,18.951113,8.051505,0.08,0.145,0.35,0.16,116,77,90
34230,0,0,3.161331,2.778346,19.288612,8.875067,0.08,0.145,0.35,0.16,116,77,90
34231,0,0,2.898999,2.728734,19.379709,10.145889,0.08,0.145,0.35,0.16,116,77,90
34232,0,0,2.627329,2.669339,19.470807,11.416711,0.08,0.145,0.35,0.16,116,77,90
34233,0,0,2.35261,2.598851,19.561904,12.687533,0.08,0.145,0.35,0.16,116,77,90
34234,0,0,2.081418,2.516062,19.653001,13.958356,0.08,0.145,0.35,0.16,116,77,90
34235,0,0,1.819995,2.419999,19.744099,15.229178,0.08,0.145,0.35,0.16,116,77,90
34236,0,0,1.573703,2.310097,19.835196,16.5,0.08,0.145,0.35,0.16,116,77,90
34237,0,0,1.346626,2.186371,19.856482,17.770822,0.08,0.145,0.35,0.16,116,77,90
34238,0,0,1.1414,2.049585,19.877767,19.041644,0.08,0.145,0.35,0.16,116,77,90
34239,0,0,0.959238,1.901358,19.899053,20.312467,0.08,0.145,0.35,0.16,116,77,90
34240,0,0,0.80012,1.744178,19.920339,21.583289,0.08,0.145,0.35,0.16,116,77,90
34241,0,0,0.663066,1.58129,19.941625,22.854111,0.08,0.145,0.35,0.16,116,77,90
34242,0,0,0.546433,1.416456,19.962911,24.124933,0.08,0.145,0.35,0.16,116,77,90
34243,0,0,0.448196,1.253622,19.96771,24.948495,0.08,0.145,0.35,0.16,116,77,90
34244,0,0,0.366167,1.096545,19.97251,25.772057,0.08,0.145,0.35,0.16,116,77,90
34245,0,0,0.298168,0.94846,19.977309,26.595618,0.08,0.145,0.35,0.16,116,77,90
34246,0,0,0.242137,0.811844,19.982109,27.41918,0.08,0.145,0.35,0.16,116,77,90
34247,0,0,0.196196,0.688304,19.986909,28.242742,0.08,0.145,0.35,0.16,116,77,90
34248,0,0,0.158681,0.578592,19.991708,29.066304,0.08,0.145,0.35,0.16,116,77,90
34249,0,0,0.000792,0.482716,19.992782,29.461077,0.08,0.145,0.35,0.16,116,77,90
34250,0,0,0.004555,0.400102,19.993855,29.855851,0.08,0.145,0.35,0.16,116,77,90
34251,0.45,0.45,0.026101,0.329775,19.994929,30.250625,0.08,0.145,0.35,0.16,116,77,90
34252,0.6,0.6,0.146561,0.270523,19.996002,30.645399,0.08,0.145,0.35,0.16,116,77,90
34253,0.45,0.45,0.740236,0.221036,19.997076,31.040172,0.08,0.145,0.35,0.16,116,77,90
34254,0,0,2.5,0.180005,19.998149,31.434946,0.08,0.145,0.35,0.16,116,77,90
34255,0,0,4.259764,0.146189,19.998389,31.596864,0.08,0.145,0.35,0.16,116,77,90
34256,-0.7,-0.7,4.853439,0.11846,19.998628,31.758782,0.08,0.145,0.35,0.16,116,77,90
34257,5,5,4.973899,0.095813,19.998868,31.920701,0.08,0.145,0.35,0.16,116,77,90
34258,-1.5,-1.5,4.995445,0.07738,19.999108,32.082619,0.08,0.145,0.35,0.16,116,77,90
34259,0,0,4.869827,0.062417,19.999347,32.244537,0.08,0.145,0.35,0.16,116,77,90
34260,0,0,4.838827,0.050297,19.999587,32.406455,0.1,0.063,0.35,0.19,104,80,88
34261,0.5,0.5,4.800747,0.040499,19.99964,32.468569,0.1,0.063,0.35,0.19,104,80,88
34262,1.4,1.4,4.754127,0.026101,19.999694,32.530682,0.1,0.063,0.35,0.19,104,80,88
34263,1.6,1.6,4.697286,0.146561,19.999747,32.592795,0.1,0.063,0.35,0.19,104,80,88
34264,1.65,1.65,4.628332,0.740236,19.999801,32.654909,0.1,0.063,0.35,0.19,104,80,88
34265,0.7,0.7,4.545193,2.5,19.999854,32.717022,0.1,0.063,0.35,0.19,104,80,88
34266,0.2,0.2,4.445683,4.259764,19.999908,32.779136,0.1,0.063,0.35,0.19,104,80,88
34267,0,0,4.327621,4.853439,19.999923,32.815947,0.1,0.063,0.35,0.19,104,80,88
34268,0,0,4.189001,4.995445,19.999939,32.852757,0.1,0.063,0.35,0.19,104,80,88
34269,0,0,4.028221,4.973899,19.999954,32.889568,0.1,0.063,0.35,0.19,104,80,88
34270,0,0,3.844359,4.853439,19.999969,32.926379,0.1,0.063,0.35,0.19,104,80,88
34271,0,0,3.637476,4.259764,19.999985,32.963189,0.1,0.063,0.35,0.19,104,80,88
34272,0,0,3.408886,2.949553,20,33,0.1,0.063,0.35,0.19,104,80,88
34273,0,0,3.161331,2.937399,20,33.03125,0.1,0.063,0.35,0.19,104,80,88
34274,0,0,2.898999,2.922392,20,33.0625,0.1,0.063,0.35,0.19,104,80,88
34275,0,0,2.627329,2.903907,20,33.09375,0.1,0.063,0.35,0.19,104,80,88
34276,0,0,2.35261,2.881197,20,33.125,0.1,0.063,0.35,0.19,104,80,88
34277,0,0,2.081418,2.853391,20,33.15625,0.1,0.063,0.35,0.19,104,80,88
34278,0,0,1.819995,2.819485,20,33.1875,0.1,0.063,0.35,0.19,104,80,88
34279,0,0,1.573703,2.778346,20,33.21875,0.1,0.063,0.35,0.19,104,80,88
34280,0,0,1.346626,2.728734,20,33.25,0.1,0.063,0.35,0.19,104,80,88
34281,0,0,1.1414,2.669339,20,33.28125,0.1,0.063,0.35,0.19,104,80,88
34282,0,0,0.959238,2.598851,20,33.3125,0.1,0.063,0.35,0.19,104,80,88
34283,0,0,0.80012,2.516062,20,33.34375,0.1,0.063,0.35,0.19,104,80,88
34284,0,0,0.663066,2.419999,20,33.375,0.1,0.063,0.35,0.19,104,80,88
34285,0,0,0.546433,2.310097,20,33.40625,0.1,0.063,0.35,0.19,104,80,88
34286,0,0,0.448196,2.186371,20,33.4375,0.1,0.063,0.35,0.19,104,80,88
34287,0,0,0.366167,2.049585,20,33.46875,0.1,0.063,0.35,0.19,104,80,88
34288,0,0,0.298168,1.901358,20,33.5,0.1,0.063,0.35,0.19,104,80,88
34289,0,0,0.242137,1.744178,20,33.53125,0.1,0.063,0.35,0.19,104,80,88
34290,0,0,0.196196,1.58129,20,33.5625,0.1,0.063,0.35,0.19,104,80,88
34291,0,0,0.158681,1.416456,20,33.59375,0.1,0.063,0.35,0.19,104,80,88
34292,0,0,0.000792,1.253622,20,33.625,0.1,0.063,0.35,0.19,104,80,88
34293,0,0,0.004555,1.096545,20,33.65625,0.1,0.063,0.35,0.19,104,80,88
34294,0.45,0.45,0.026101,0.94846,20,33.6875,0.1,0.063,0.35,0.19,104,80,88
34295,0.6,0.6,0.146561,0.811844,20,33.71875,0.1,0.063,0.35,0.19,104,80,88
34296,0.45,0.45,0.740236,0.688304,20,33.75,0.1,0.063,0.35,0.19,104,80,88
34297,0,0,2.5,0.578592,20,33.78125,0.1,0.063,0.35,0.19,104,80,88
34298,0,0,4.259764,0.482716,20,33.8125,0.1,0.063,0.35,0.19,104,80,88
34299,-0.7,-0.7,4.853439,0.400102,20,33.84375,0.1,0.063,0.35,0.19,104,80,88
34300,5,5,4.973899,0.329775,20,33.875,0.1,0.063,0.35,0.19,104,80,88
34301,-1.5,-1.5,4.995445,0.270523,20,33.90625,0.1,0.063,0.35,0.19,104,80,88
34302,0,0,4.869827,0.221036,20,33.9375,0.1,0.063,0.35,0.19,104,80,88
34303,0,0,4.838827,0.180005,19.972533,33.96875,0.1,0.063,0.35,0.19,104,80,88
34304,0.5,0.5,4.800747,0.146189,19.945065,34,0.1,0.063,0.35,0.19,104,80,88
34305,1.4,1.4,4.754127,0.11846,19.917598,34.03125,0.1,0.063,0.35,0.19,104,80,88
34306,1.6,1.6,4.697286,0.095813,19.890131,34.0625,0.1,0.063,0.35,0.19,104,80,88
34307,1.65,1.65,4.628332,0.07738,19.862663,34.09375,0.1,0.063,0.35,0.19,104,80,88
34308,0.7,0.7,4.545193,0.062417,19.835196,34.125,0.1,0.063,0.35,0.19,104,80,88
34309,0.2,0.2,4.445683,0.050297,19.744099,34.15625,0.1,0.063,0.35,0.19,104,80,88
34310,0,0,4.327621,0.040499,19.653001,34.1875,0.1,0.063,0.35,0.19,104,80,88
34311,0,0,4.189001,0.026101,19.561904,34.21875,0.1,0.063,0.35,0.19,104,80,88
34312,0,0,4.028221,0.146561,19.470807,34.25,0.1,0.063,0.35,0.19,104,80,88
34313,0,0,3.844359,0.740236,19.379709,34.28125,0.1,0.063,0.35,0.19,104,80,88
34314,0,0,3.637476,2.5,19.288612,34.3125,0.1,0.063,0.35,0.19,104,80,88
34315,0,0,3.408886,4.259764,18.951113,34.34375,0.1,0.063,0.35,0.19,104,80,88
34316,0,0,3.161331,4.853439,18.613614,34.375,0.1,0.063,0.35,0.19,104,80,88
34317,0,0,2.898999,4.995445,18.276115,34.40625,0.1,0.063,0.35,0.19,104,80,88
34318,0,0,2.627329,4.973899,17.938615,34.4375,0.1,0.063,0.35,0.19,104,80,88
34319,0,0,2.35261,4.853439,17.601116,34.46875,0.1,0.063,0.35,0.19,104,80,88
34320,0,0,2.081418,4.259764,17.263617,34.5,0.09,0.053,0.37,0.16,115,60,78.333333
34321,0,0,1.819995,2.949553,16.469681,34.53125,0.09,0.053,0.37,0.16,115,60,78.333333
34322,0,0,1.573703,2.937399,15.675745,34.5625,0.09,0.053,0.37,0.16,115,60,78.333333
34323,0,0,1.346626,2.922392,14.881809,34.59375,0.09,0.053,0.37,0.16,115,60,78.333333
34324,0,0,1.1414,2.903907,14.087872,34.625,0.09,0.053,0.37,0.16,115,60,78.333333
34325,0,0,0.959238,2.881197,13.293936,34.65625,0.09,0.053,0.37,0.16,115,60,78.333333
34326,0,0,0.80012,2.853391,12.5,34.6875,0.09,0.053,0.37,0.16,115,60,78.333333
34327,0,0,0.663066,2.819485,11.706064,34.71875,0.09,0.053,0.37,0.16,115,60,78.333333
34328,0,0,0.546433,2.778346,10.912128,34.75,0.09,0.053,0.37,0.16,115,60,78.333333
34329,0,0,0.448196,2.728734,10.118191,34.78125,0.09,0.053,0.37,0.16,115,60,78.333333
34330,0,0,0.366167,2.669339,9.324255,34.8125,0.09,0.053,0.37,0.16,115,60,78.333333
34331,0,0,0.298168,2.598851,8.530319,34.84375,0.09,0.053,0.37,0.16,115,60,78.333333
34332,0,0,0.242137,2.516062,7.736383,34.875,0.09,0.053,0.37,0.16,115,60,78.333333
34333,0,0,0.196196,2.419999,7.398884,34.90625,0.09,0.053,0.37,0.16,115,60,78.333333
34334,0,0,0.158681,2.310097,7.061385,34.9375,0.09,0.053,0.37,0.16,115,60,78.333333
34335,0,0,0.000792,2.186371,6.723885,34.96875,0.09,0.053,0.37,0.16,115,60,78.333333
34336,0,0,0.004555,2.049585,6.386386,35,0.09,0.053,0.37,0.16,115,60,78.333333
34337,0.45,0.45,0.026101,1.901358,6.048887,35.03125,0.09,0.053,0.37,0.16,115,60,78.333333
34338,0.6,0.6,0.146561,1.744178,5.711388,35.0625,0.09,0.053,0.37,0.16,115,60,78.333333
34339,0.45,0.45,0.740236,1.58129,5.620291,35.09375,0.09,0.053,0.37,0.16,115,60,78.333333
34340,0,0,2.5,1.416456,5.529193,35.125,0.09,0.053,0.37,0.16,115,60,78.333333
34341,0,0,4.259764,1.253622,5.438096,35.15625,0.09,0.053,0.37,0.16,115,60,78.333333
34342,-0.7,-0.7,4.853439,1.096545,5.346999,35.1875,0.09,0.053,0.37,0.16,115,60,78.333333
34343,5,5,4.973899,0.94846,5.255901,35.21875,0.09,0.053,0.37,0.16,115,60,78.333333
34344,-1.5,-1.5,4.995445,0.811844,5.164804,35.25,0.09,0.053,0.37,0.16,115,60,78.333333
34345,0,0,4.869827,0.688304,5.143518,35.28125,0.09,0.053,0.37,0.16,115,60,78.333333
34346,0,0,4.838827,0.578592,5.122233,35.3125,0.09,0.053,0.37,0.16,115,60,78.333333
34347,0.5,0.5,4.800747,0.482716,5.100947,35.34375,0.09,0.053,0.37,0.16,115,60,78.333333
34348,1.4,1.4,4.754127,0.400102,5.079661,35.375,0.09,0.053,0.37,0.16,115,60,78.333333
34349,1.6,1.6,4.697286,0.329775,5.058375,35.40625,0.09,0.053,0.37,0.16,115,60,78.333333
34350,1.65,1.65,4.628332,0.270523,5.037089,35.4375,0.09,0.053,0.37,0.16,115,60,78.333333
34351,0.7,0.7,4.545193,0.221036,5.03229,35.46875,0.09,0.053,0.37,0.16,115,60,78.333333
34352,0.2,0.2,4.445683,0.180005,5.02749,35.5,0.09,0.053,0.37,0.16,115,60,78.333333
34353,0,0,4.327621,0.146189,5.022691,35.53125,0.09,0.053,0.37,0.16,115,60,78.333333
34354,0,0,4.189001,0.11846,5.017891,35.5625,0.09,0.053,0.37,0.16,115,60,78.333333
34355,0,0,4.028221,0.095813,5.013091,35.59375,0.09,0.053,0.37,0.16,115,60,78.333333
34356,0,0,3.844359,0.07738,5.008292,35.625,0.09,0.053,0.37,0.16,115,60,78.333333
34357,0,0,3.637476,0.062417,5.007218,35.65625,0.09,0.053,0.37,0.16,115,60,78.333333
34358,0,0,3.408886,0.050297,5.006145,35.6875,0.09,0.053,0.37,0.16,115,60,78.333333
34359,0,0,3.161331,0.040499,5.005071,35.71875,0.09,0.053,0.37,0.16,115,60,78.333333
34360,0,0,2.898999,0.026101,5.003998,35.75,0.09,0.053,0.37,0.16,115,60,78.333333
34361,0,0,2.627329,0.146561,5.002924,35.78125,0.09,0.053,0.37,0.16,115,60,78.333333
34362,0,0,2.35261,0.740236,5.001851,35.8125,0.09,0.053,0.37,0.16,115,60,78.333333
34363,0,0,2.081418,2.5,5.001611,35.667877,0.09,0.053,0.37,0.16,115,60,78.333333
34364,0,0,1.819995,4.259764,5.001372,35.523253,0.09,0.053,0.37,0.16,115,60,78.333333
34365,0,0,1.573703,4.853439,5.001132,35.37863,0.09,0.053,0.37,0.16,115,60,78.333333
34366,0,0,1.346626,4.995445,5.000892,35.234006,0.09,0.053,0.37,0.16,115,60,78.333333
34367,0,0,1.1414,4.973899,5.000653,35.089383,0.09,0.053,0.37,0.16,115,60,78.333333
34368,0,0,0.959238,4.853439,5.000413,34.94476,0.09,0.053,0.37,0.16,115,60,78.333333
34369,0,0,0.80012,4.259764,5.00036,34.23235,0.09,0.053,0.37,0.16,115,60,78.333333
34370,0,0,0.663066,2.949553,5.000306,33.51994,0.09,0.053,0.37,0.16,115,60,78.333333
34371,0,0,0.546433,2.937399,5.000253,32.80753,0.09,0.053,0.37,0.16,115,60,78.333333
34372,0,0,0.448196,2.922392,5.000199,32.09512,0.09,0.053,0.37,0.16,115,60,78.333333
34373,0,0,0.366167,2.903907,5.000146,31.382711,0.09,0.053,0.37,0.16,115,60,78.333333
34374,0,0,0.298168,2.881197,5.000092,30.670301,0.09,0.053,0.37,0.16,115,60,78.333333
34375,0,0,0.242137,2.853391,5.00008,28.558584,0.09,0.053,0.37,0.16,115,60,78.333333
34376,0,0,0.196196,2.819485,5.000068,26.446867,0.09,0.053,0.37,0.16,115,60,78.333333
34377,0,0,0.158681,2.778346,5.000056,24.33515,0.09,0.053,0.37,0.16,115,60,78.333333
34378,0,0,0.000792,2.728734,5.000044,22.223434,0.09,0.053,0.37,0.16,115,60,78.333333
34379,0,0,0.004555,2.669339,5.000032,20.111717,0.09,0.053,0.37,0.16,115,60,78.333333
34380,0.45,0.45,0.026101,2.598851,5.000021,18,0.11,0.132,0.37,0.12,90,65,73.333333
34381,0.6,0.6,0.146561,2.516062,5.000018,15.888283,0.11,0.132,0.37,0.12,90,65,73.333333
34382,0.45,0.45,0.740236,2.419999,5.000015,13.776566,0.11,0.132,0.37,0.12,90,65,73.333333
34383,0,0,2.5,2.310097,5.000013,11.66485,0.11,0.132,0.37,0.12,90,65,73.333333
34384,0,0,4.259764,2.186371,5.00001,9.553133,0.11,0.132,0.37,0.12,90,65,73.333333
34385,-0.7,-0.7,4.853439,2.049585,5.000007,7.441416,0.11,0.132,0.37,0.12,90,65,73.333333
34386,5,5,4.973899,1.901358,5.000005,5.329699,0.11,0.132,0.37,0.12,90,65,73.333333
34387,-1.5,-1.5,4.995445,1.744178,5.000004,4.617289,0.11,0.132,0.37,0.12,90,65,73.333333
34388,0,0,4.869827,1.58129,5.000003,3.90488,0.11,0.132,0.37,0.12,90,65,73.333333
34389,0,0,4.838827,1.416456,5.000003,3.19247,0.11,0.132,0.37,0.12,90,65,73.333333
34390,0.5,0.5,4.800747,1.253622,5.000002,2.48006,0.11,0.132,0.37,0.12,90,65,73.333333
34391,1.4,1.4,4.754127,1.096545,5.000002,1.76765,0.11,0.132,0.37,0.12,90,65,73.333333
34392,1.6,1.6,4.697286,0.94846,5.000001,1.05524,0.11,0.132,0.37,0.12,90,65,73.333333
34393,1.65,1.65,4.628332,0.811844,5.000001,0.910688,0.11,0.132,0.37,0.12,90,65,73.333333
34394,0.7,0.7,4.545193,0.688304,5.000001,0.766135,0.11,0.132,0.37,0.12,90,65,73.333333
34395,0.2,0.2,4.445683,0.578592,5.000001,0.621582,0.11,0.132,0.37,0.12,90,65,73.333333
34396,0,0,4.327621,0.482716,5,0.47703,0.11,0.132,0.37,0.12,90,65,73.333333
34397,0,0,4.189001,0.400102,5,0.332477,0.11,0.132,0.37,0.12,90,65,73.333333
34398,0,0,4.028221,0.329775,5,0.187925,0.11,0.132,0.37,0.12,90,65,73.333333
34399,0,0,3.844359,0.270523,5,0.16207,0.11,0.132,0.37,0.12,90,65,73.333333
34400,0,0,3.637476,0.221036,5,0.136216,0.11,0.132,0.37,0.12,90,65,73.333333
34401,0,0,3.408886,0.180005,5,0.110361,0.11,0.132,0.37,0.12,90,65,73.333333
34402,0,0,3.161331,0.146189,5,0.084507,0.11,0.132,0.37,0.12,90,65,73.333333
34403,0,0,2.898999,0.11846,5,0.058652,0.11,0.132,0.37,0.12,90,65,73.333333
34404,0,0,2.627329,0.095813,5,0.032798,0.11,0.132,0.37,0.12,90,65,73.333333
34405,0,0,2.35261,0.07738,5,0.028282,0.11,0.132,0.37,0.12,90,65,73.333333
34406,0,0,2.081418,0.062417,5,0.023766,0.11,0.132,0.37,0.12,90,65,73.333333
34407,0,0,1.819995,0.050297,5,0.019251,0.11,0.132,0.37,0.12,90,65,73.333333
34408,0,0,1.573703,0.040499,5,0.014735,0.11,0.132,0.37,0.12,90,65,73.333333
34409,0,0,1.346626,0.026101,5,0.010219,0.11,0.132,0.37,0.12,90,65,73.333333
34410,0,0,1.1414,0.146561,5,0.005704,0.11,0.132,0.37,0.12,90,65,73.333333
34411,0,0,0.959238,0.740236,5,0.004918,0.11,0.132,0.37,0.12,90,65,73.333333
34412,0,0,0.80012,2.5,5,0.004133,0.11,0.132,0.37,0.12,90,65,73.333333
34413,0,0,0.663066,4.259764,5,0.003347,0.11,0.132,0.37,0.12,90,65,73.333333
34414,0,0,0.546433,4.853439,5,0.002562,0.11,0.132,0.37,0.12,90,65,73.333333
34415,0,0,0.448196,4.995445,5,0.001777,0.11,0.132,0.37,0.12,90,65,73.333333
34416,0,0,0.366167,4.973899,5,0.000991,0.11,0.132,0.37,0.12,90,65,73.333333
34417,0,0,0.298168,4.853439,5,0.000855,0.11,0.132,0.37,0.12,90,65,73.333333
34418,0,0,0.242137,4.259764,5,0.000718,0.11,0.132,0.37,0.12,90,65,73.333333
34419,0,0,0.196196,2.949553,5,0.000582,0.11,0.132,0.37,0.12,90,65,73.333333
34420,0,0,0.158681,2.937399,5,0.000445,0.11,0.132,0.37,0.12,90,65,73.333333
34421,0,0,0.000792,2.922392,5,0.000309,0.11,0.132,0.37,0.12,90,65,73.333333
34422,0,0,0.004555,2.903907,5,0.000172,0.11,0.132,0.37,0.12,90,65,73.333333
34423,0.45,0.45,0.026101,2.881197,5,0.000149,0.11,0.132,0.37,0.12,90,65,73.333333
34424,0.6,0.6,0.146561,2.853391,5,0.000125,0.11,0.132,0.37,0.12,90,65,73.333333
34425,0.45,0.45,0.740236,2.819485,5,0.000101,0.11,0.132,0.37,0.12,90,65,73.333333
34426,0,0,2.5,2.778346,5,0.000077,0.11,0.132,0.37,0.12,90,65,73.333333
34427,0,0,4.259764,2.728734,5,0.000054,0.11,0.132,0.37,0.12,90,65,73.333333
34428,-0.7,-0.7,4.853439,2.669339,5,0.00003,0.11,0.132,0.37,0.12,90,65,73.333333
34429,5,5,4.973899,2.598851,5,0.000026,0.11,0.132,0.37,0.12,90,65,73.333333
34430,-1.5,-1.5,4.995445,2.516062,5,0.000022,0.11,0.132,0.37,0.12,90,65,73.333333
34431,0,0,4.869827,2.419999,5,0.000018,0.11,0.132,0.37,0.12,90,65,73.333333
34432,0,0,4.838827,2.310097,5,0.000013,0.11,0.132,0.37,0.12,90,65,73.333333
34433,0.5,0.5,4.800747,2.186371,5,0.000009,0.11,0.132,0.37,0.12,90,65,73.333333
34434,1.4,1.4,4.754127,2.049585,5,0.000005,0.11,0.132,0.37,0.12,90,65,73.333333
34435,1.6,1.6,4.697286,1.901358,5,0.000004,0.11,0.132,0.37,0.12,90,65,73.333333
34436,1.65,1.65,4.628332,1.744178,5,0.000004,0.11,0.132,0.37,0.12,90,65,73.333333
34437,0.7,0.7,4.545193,1.58129,5,0.000003,0.11,0.132,0.37,0.12,90,65,73.333333
34438,0.2,0.2,4.445683,1.416456,5,0.000002,0.11,0.132,0.37,0.12,90,65,73.333333
34439,0,0,4.327621,1.253622,5,0.000002,0.11,0.132,0.37,0.12,90,65,73.333333
34440,0,0,4.189001,1.096545,5,0.000001,0.12,0.113,0.39,0.13,92,76,81.333333
34441,0,0,4.028221,0.94846,5,0.000001,0.12,0.113,0.39,0.13,92,76,81.333333
34442,0,0,3.844359,0.811844,5,0.000001,0.12,0.113,0.39,0.13,92,76,81.333333
34443,0,0,3.637476,0.688304,5,0.000001,0.12,0.113,0.39,0.13,92,76,81.333333
34444,0,0,3.408886,0.578592,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34445,0,0,3.161331,0.482716,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34446,0,0,2.898999,0.400102,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34447,0,0,2.627329,0.329775,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34448,0,0,2.35261,0.270523,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34449,0,0,2.081418,0.221036,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34450,0,0,1.819995,0.180005,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34451,0,0,1.573703,0.146189,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34452,0,0,1.346626,0.11846,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34453,0,0,1.1414,0.095813,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34454,0,0,0.959238,0.07738,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34455,0,0,0.80012,0.062417,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34456,0,0,0.663066,0.050297,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34457,0,0,0.546433,0.040499,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34458,0,0,0.448196,0.026101,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34459,0,0,0.366167,0.146561,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34460,0,0,0.298168,0.740236,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34461,0,0,0.242137,2.5,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34462,0,0,0.196196,4.259764,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34463,0,0,0.158681,4.853439,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34464,0,0,0.000792,4.995445,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34465,0,0,0.004555,4.973899,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34466,0.45,0.45,0.026101,4.853439,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34467,0.6,0.6,0.146561,4.259764,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34468,0.45,0.45,0.740236,2.949553,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34469,0,0,2.5,2.937399,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34470,0,0,4.259764,2.922392,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34471,-0.7,-0.7,4.853439,2.903907,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34472,5,5,4.973899,2.881197,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34473,-1.5,-1.5,4.995445,2.853391,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34474,0,0,4.869827,2.819485,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34475,0,0,4.838827,2.778346,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34476,0.5,0.5,4.800747,2.728734,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34477,1.4,1.4,4.754127,2.669339,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34478,1.6,1.6,4.697286,2.598851,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34479,1.65,1.65,4.628332,2.516062,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34480,0.7,0.7,4.545193,2.419999,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34481,0.2,0.2,4.445683,2.310097,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34482,0,0,4.327621,2.186371,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34483,0,0,4.189001,2.049585,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34484,0,0,4.028221,1.901358,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34485,0,0,3.844359,1.744178,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34486,0,0,3.637476,1.58129,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34487,0,0,3.408886,1.416456,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34488,0,0,3.161331,1.253622,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34489,0,0,2.898999,1.096545,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34490,0,0,2.627329,0.94846,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34491,0,0,2.35261,0.811844,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34492,0,0,2.081418,0.688304,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34493,0,0,1.819995,0.578592,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34494,0,0,1.573703,0.482716,5,0,0.12,0.113,0.39,0.13,92,76,81.333333
34495,0,0,1.346626,0.400102,5.027467,0.013599,0.12,0.113,0.39,0.13,92,76,81.333333
34496,0,0,1.1414,0.329775,5.054935,0.027199,0.12,0.113,0.39,0.13,92,76,81.333333
34497,0,0,0.959238,0.270523,5.082402,0.040798,0.12,0.113,0.39,0.13,92,76,81.333333
34498,0,0,0.80012,0.221036,5.109869,0.054398,0.12,0.113,0.39,0.13,92,76,81.333333
34499,0,0,0.663066,0.180005,5.137337,0.067997,0.12,0.113,0.39,0.13,92,76,81.333333
34500,0,0,0.546433,0.146189,5.164804,0.081597,0.12,0.15,0.36,0.14,117,61,79.666667
34501,0,0,0.448196,0.11846,5.255901,0.104808,0.12,0.15,0.36,0.14,117,61,79.666667
34502,0,0,0.366167,0.095813,5.346999,0.128019,0.12,0.15,0.36,0.14,117,61,79.666667
34503,0,0,0.298168,0.07738,5.438096,0.15123,0.12,0.15,0.36,0.14,117,61,79.666667
34504,0,0,0.242137,0.062417,5.529193,0.174442,0.12,0.15,0.36,0.14,117,61,79.666667
